topic,unified_time_s,time_source,frame_id,format,data_length_bytes
/zed2i/zed_node/right/image_rect_color/compressed,1752754514.0770328,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,228257
/zed2i/zed_node/left/image_rect_color/compressed,1752754514.14405,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,230399
/zed2i/zed_node/right/image_rect_color/compressed,1752754514.14405,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,228259
/zed2i/zed_node/left/image_rect_color/compressed,1752754514.210383,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,229509
/zed2i/zed_node/right/image_rect_color/compressed,1752754514.210383,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,228411
/zed2i/zed_node/left/image_rect_color/compressed,1752754514.277154,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,229618
/zed2i/zed_node/right/image_rect_color/compressed,1752754514.277154,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,228864
/zed2i/zed_node/left/image_rect_color/compressed,1752754514.343922,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,230118
/zed2i/zed_node/right/image_rect_color/compressed,1752754514.343922,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,228980
/zed2i/zed_node/left/image_rect_color/compressed,1752754514.4103808,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,230564
/zed2i/zed_node/right/image_rect_color/compressed,1752754514.4103808,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,227826
/zed2i/zed_node/left/image_rect_color/compressed,1752754514.477222,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,231378
/zed2i/zed_node/right/image_rect_color/compressed,1752754514.477222,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,228636
/zed2i/zed_node/left/image_rect_color/compressed,1752754515.077312,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,223110
/zed2i/zed_node/right/image_rect_color/compressed,1752754515.077312,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,220712
/zed2i/zed_node/left/image_rect_color/compressed,1752754515.1439679,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,222258
/zed2i/zed_node/right/image_rect_color/compressed,1752754515.1439679,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,220352
/zed2i/zed_node/left/image_rect_color/compressed,1752754515.210485,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,222072
/zed2i/zed_node/right/image_rect_color/compressed,1752754515.210485,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,219834
/zed2i/zed_node/left/image_rect_color/compressed,1752754515.27735,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,221832
/zed2i/zed_node/right/image_rect_color/compressed,1752754515.27735,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,219854
/zed2i/zed_node/left/image_rect_color/compressed,1752754515.343973,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,221841
/zed2i/zed_node/right/image_rect_color/compressed,1752754515.343973,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,219998
/zed2i/zed_node/left/image_rect_color/compressed,1752754515.410507,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,222685
/zed2i/zed_node/right/image_rect_color/compressed,1752754515.410507,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,219874
/zed2i/zed_node/left/image_rect_color/compressed,1752754515.477356,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,222828
/zed2i/zed_node/right/image_rect_color/compressed,1752754516.010695,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,222148
/zed2i/zed_node/left/image_rect_color/compressed,1752754516.077405,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,224680
/zed2i/zed_node/right/image_rect_color/compressed,1752754516.077405,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221876
/zed2i/zed_node/left/image_rect_color/compressed,1752754516.144063,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,225101
/zed2i/zed_node/right/image_rect_color/compressed,1752754516.144063,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,223187
/zed2i/zed_node/left/image_rect_color/compressed,1752754516.2108018,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,225669
/zed2i/zed_node/right/image_rect_color/compressed,1752754516.2108018,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,223364
/zed2i/zed_node/left/image_rect_color/compressed,1752754516.277489,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,226317
/zed2i/zed_node/right/image_rect_color/compressed,1752754516.277489,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,224171
/zed2i/zed_node/left/image_rect_color/compressed,1752754516.343952,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,226514
/zed2i/zed_node/right/image_rect_color/compressed,1752754516.343952,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,224478
/zed2i/zed_node/left/image_rect_color/compressed,1752754516.4108238,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,224708
/zed2i/zed_node/right/image_rect_color/compressed,1752754516.4108238,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,224892
/zed2i/zed_node/left/image_rect_color/compressed,1752754516.477402,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,225118
/zed2i/zed_node/left/image_rect_color/compressed,1752754517.010805,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,227284
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.010805,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,223304
/zed2i/zed_node/left/image_rect_color/compressed,1752754517.0774028,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,227615
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.0774028,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,223831
/zed2i/zed_node/left/image_rect_color/compressed,1752754517.143888,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,228314
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.143888,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,223899
/zed2i/zed_node/left/image_rect_color/compressed,1752754517.2108068,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,228469
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.2108068,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,224940
/zed2i/zed_node/left/image_rect_color/compressed,1752754517.2774,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,229521
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.2774,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,225334
/zed2i/zed_node/left/image_rect_color/compressed,1752754517.343926,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,229416
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.343926,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,225925
/zed2i/zed_node/left/image_rect_color/compressed,1752754517.410812,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,230534
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.410812,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,225789
/zed2i/zed_node/right/image_rect_color/compressed,1752754517.944227,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,226000
/zed2i/zed_node/left/image_rect_color/compressed,1752754518.010905,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,225312
/zed2i/zed_node/right/image_rect_color/compressed,1752754518.010905,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,222021
/zed2i/zed_node/left/image_rect_color/compressed,1752754518.077338,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,225054
/zed2i/zed_node/right/image_rect_color/compressed,1752754518.077338,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221153
/zed2i/zed_node/left/image_rect_color/compressed,1752754518.1442778,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,224754
/zed2i/zed_node/right/image_rect_color/compressed,1752754518.1442778,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221607
/zed2i/zed_node/left/image_rect_color/compressed,1752754518.2108889,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,225582
/zed2i/zed_node/right/image_rect_color/compressed,1752754518.2108889,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221907
/zed2i/zed_node/left/image_rect_color/compressed,1752754518.2773838,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,226045
/zed2i/zed_node/right/image_rect_color/compressed,1752754518.2773838,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,222413
/zed2i/zed_node/left/image_rect_color/compressed,1752754518.344295,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,226244
/zed2i/zed_node/right/image_rect_color/compressed,1752754518.344295,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,222749
/zed2i/zed_node/left/image_rect_color/compressed,1752754518.944283,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,228209
/zed2i/zed_node/right/image_rect_color/compressed,1752754518.944283,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,224985
/zed2i/zed_node/left/image_rect_color/compressed,1752754519.010895,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,228850
/zed2i/zed_node/right/image_rect_color/compressed,1752754519.010895,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,225110
/zed2i/zed_node/left/image_rect_color/compressed,1752754519.077622,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,229228
/zed2i/zed_node/right/image_rect_color/compressed,1752754519.077622,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,226265
/zed2i/zed_node/left/image_rect_color/compressed,1752754519.144265,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,230109
/zed2i/zed_node/right/image_rect_color/compressed,1752754519.144265,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,226802
/zed2i/zed_node/left/image_rect_color/compressed,1752754519.2107658,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,230021
/zed2i/zed_node/right/image_rect_color/compressed,1752754519.2107658,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,227047
/zed2i/zed_node/left/image_rect_color/compressed,1752754519.277788,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,229813
/zed2i/zed_node/right/image_rect_color/compressed,1752754519.277788,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,226658
/zed2i/zed_node/left/image_rect_color/compressed,1752754519.3443248,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,225609
/zed2i/zed_node/right/image_rect_color/compressed,1752754519.8777468,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,222403
/zed2i/zed_node/left/image_rect_color/compressed,1752754519.944042,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,224593
/zed2i/zed_node/right/image_rect_color/compressed,1752754519.944042,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,222338
/zed2i/zed_node/left/image_rect_color/compressed,1752754520.0108619,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,224577
/zed2i/zed_node/right/image_rect_color/compressed,1752754520.0108619,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221827
/zed2i/zed_node/left/image_rect_color/compressed,1752754520.077744,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,224165
/zed2i/zed_node/right/image_rect_color/compressed,1752754520.077744,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221925
/zed2i/zed_node/left/image_rect_color/compressed,1752754520.144511,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,223654
/zed2i/zed_node/right/image_rect_color/compressed,1752754520.144511,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221573
/zed2i/zed_node/left/image_rect_color/compressed,1752754520.2111099,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,223559
/zed2i/zed_node/right/image_rect_color/compressed,1752754520.2111099,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,220977
/zed2i/zed_node/left/image_rect_color/compressed,1752754520.277736,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,223757
/zed2i/zed_node/right/image_rect_color/compressed,1752754520.277736,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,220836
/zed2i/zed_node/left/image_rect_color/compressed,1752754520.8778958,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,221925
/zed2i/zed_node/right/image_rect_color/compressed,1752754520.8778958,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,219360
/zed2i/zed_node/left/image_rect_color/compressed,1752754520.9443078,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,220385
/zed2i/zed_node/right/image_rect_color/compressed,1752754520.9443078,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,217991
/zed2i/zed_node/left/image_rect_color/compressed,1752754521.011118,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,220121
/zed2i/zed_node/right/image_rect_color/compressed,1752754521.011118,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,217161
/zed2i/zed_node/left/image_rect_color/compressed,1752754521.07772,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,220423
/zed2i/zed_node/right/image_rect_color/compressed,1752754521.07772,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,217496
/zed2i/zed_node/left/image_rect_color/compressed,1752754521.144265,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,221634
/zed2i/zed_node/right/image_rect_color/compressed,1752754521.144265,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,219313
/zed2i/zed_node/left/image_rect_color/compressed,1752754521.21112,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,222462
/zed2i/zed_node/right/image_rect_color/compressed,1752754521.21112,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,220205
/zed2i/zed_node/left/image_rect_color/compressed,1752754521.2777429,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,222881
/zed2i/zed_node/left/image_rect_color/compressed,1752754521.87779,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,214453
/zed2i/zed_node/right/image_rect_color/compressed,1752754521.87779,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,217389
/zed2i/zed_node/left/image_rect_color/compressed,1752754521.94428,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,215727
/zed2i/zed_node/right/image_rect_color/compressed,1752754521.94428,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,218440
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.011112,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,217431
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.011112,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,220158
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.077793,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,218647
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.077793,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221406
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.14431,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,218473
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.14431,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,221143
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.211181,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,217048
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.211181,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,219728
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.27771,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,215742
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.27771,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,218150
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.8112998,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,214145
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.8112998,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,216881
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.8778958,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,212277
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.8778958,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,215699
/zed2i/zed_node/left/image_rect_color/compressed,1752754522.944813,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,210885
/zed2i/zed_node/right/image_rect_color/compressed,1752754522.944813,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,213732
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.011219,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,209423
/zed2i/zed_node/right/image_rect_color/compressed,1752754523.011219,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,207562
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.07771,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,208662
/zed2i/zed_node/right/image_rect_color/compressed,1752754523.07771,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,206530
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.1447928,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,207379
/zed2i/zed_node/right/image_rect_color/compressed,1752754523.1447928,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,205149
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.211228,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,206751
/zed2i/zed_node/right/image_rect_color/compressed,1752754523.211228,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,204039
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.777763,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,203068
/zed2i/zed_node/right/image_rect_color/compressed,1752754523.777763,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,200243
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.811255,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,202345
/zed2i/zed_node/right/image_rect_color/compressed,1752754523.811255,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,199645
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.877853,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,201654
/zed2i/zed_node/right/image_rect_color/compressed,1752754523.877853,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,198319
/zed2i/zed_node/left/image_rect_color/compressed,1752754523.977823,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,200622
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.0112438,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,200734
/zed2i/zed_node/right/image_rect_color/compressed,1752754524.0112438,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,197829
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.078131,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,200596
/zed2i/zed_node/right/image_rect_color/compressed,1752754524.078131,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,198284
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.178119,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,200474
/zed2i/zed_node/right/image_rect_color/compressed,1752754524.178119,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,198065
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.7112138,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,197120
/zed2i/zed_node/right/image_rect_color/compressed,1752754524.7112138,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,194484
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.7781649,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,195894
/zed2i/zed_node/right/image_rect_color/compressed,1752754524.7781649,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,193303
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.8446589,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,194615
/zed2i/zed_node/right/image_rect_color/compressed,1752754524.8446589,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,191451
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.911192,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,193679
/zed2i/zed_node/right/image_rect_color/compressed,1752754524.911192,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,190982
/zed2i/zed_node/left/image_rect_color/compressed,1752754524.9781668,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,194048
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.0447378,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,194021
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.0447378,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,190883
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.111068,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,194358
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.111068,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,190977
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.644583,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,187490
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.644583,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,184842
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.678191,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,186643
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.678191,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,184575
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.778174,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,184258
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.778174,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,181140
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.844575,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,183317
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.844575,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,180570
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.911583,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,183889
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.911583,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,181297
/zed2i/zed_node/left/image_rect_color/compressed,1752754525.9781568,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,185294
/zed2i/zed_node/right/image_rect_color/compressed,1752754525.9781568,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,183276
/zed2i/zed_node/left/image_rect_color/compressed,1752754526.0446248,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,187648
/zed2i/zed_node/right/image_rect_color/compressed,1752754526.0446248,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,186119
/zed2i/zed_node/left/image_rect_color/compressed,1752754526.578434,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,181321
/zed2i/zed_node/right/image_rect_color/compressed,1752754526.578434,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,179579
/zed2i/zed_node/left/image_rect_color/compressed,1752754526.6446998,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,179531
/zed2i/zed_node/right/image_rect_color/compressed,1752754526.6446998,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,177501
/zed2i/zed_node/left/image_rect_color/compressed,1752754526.7115488,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,177718
/zed2i/zed_node/right/image_rect_color/compressed,1752754526.7115488,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,175491
/zed2i/zed_node/left/image_rect_color/compressed,1752754526.7781239,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,175613
/zed2i/zed_node/right/image_rect_color/compressed,1752754526.7781239,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,173606
/zed2i/zed_node/left/image_rect_color/compressed,1752754526.844656,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,173866
/zed2i/zed_node/right/image_rect_color/compressed,1752754526.844656,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,171741
/zed2i/zed_node/left/image_rect_color/compressed,1752754526.9115229,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,174314
/zed2i/zed_node/right/image_rect_color/compressed,1752754526.9115229,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,172391
/zed2i/zed_node/left/image_rect_color/compressed,1752754527.511591,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,171225
/zed2i/zed_node/right/image_rect_color/compressed,1752754527.511591,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,171654
/zed2i/zed_node/left/image_rect_color/compressed,1752754527.578208,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,171096
/zed2i/zed_node/right/image_rect_color/compressed,1752754527.578208,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,169923
/zed2i/zed_node/left/image_rect_color/compressed,1752754527.644929,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,171883
/zed2i/zed_node/right/image_rect_color/compressed,1752754527.644929,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,170452
/zed2i/zed_node/left/image_rect_color/compressed,1752754527.711542,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,170990
/zed2i/zed_node/right/image_rect_color/compressed,1752754527.711542,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,170383
/zed2i/zed_node/left/image_rect_color/compressed,1752754527.778038,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,171038
/zed2i/zed_node/right/image_rect_color/compressed,1752754527.778038,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,169399
/zed2i/zed_node/left/image_rect_color/compressed,1752754527.84492,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,173015
/zed2i/zed_node/right/image_rect_color/compressed,1752754527.84492,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,171908
